,location,date,new_cases,iso_code
8510,Ecuador,2022-10-08,0.0,ECU
8511,Ecuador,2022-10-09,0.0,ECU
8512,Ecuador,2022-10-10,0.0,ECU
8513,Ecuador,2022-10-11,0.0,ECU
8514,Ecuador,2022-10-12,43.0,ECU
8515,Ecuador,2022-10-13,0.0,ECU
8516,Ecuador,2022-10-14,0.0,ECU
8517,Ecuador,2022-10-15,0.0,ECU
8518,Ecuador,2022-10-16,0.0,ECU
8519,Ecuador,2022-10-17,0.0,ECU
8520,Ecuador,2022-10-18,0.0,ECU
8521,Ecuador,2022-10-19,0.0,ECU
8522,Ecuador,2022-10-20,27.0,ECU
8523,Ecuador,2022-10-21,0.0,ECU
8524,Ecuador,2022-10-22,0.0,ECU
8525,Ecuador,2022-10-23,0.0,ECU
8526,Ecuador,2022-10-24,0.0,ECU
8527,Ecuador,2022-10-25,0.0,ECU
8528,Ecuador,2022-10-26,31.0,ECU
8529,Ecuador,2022-10-27,0.0,ECU
8530,Ecuador,2022-10-28,0.0,ECU
8531,Ecuador,2022-10-29,0.0,ECU
8532,Ecuador,2022-10-30,0.0,ECU
8533,Ecuador,2022-10-31,0.0,ECU
8534,Ecuador,2022-11-01,0.0,ECU
8535,Ecuador,2022-11-02,0.0,ECU
8536,Ecuador,2022-11-03,0.0,ECU
8537,Ecuador,2022-11-04,0.0,ECU
8538,Ecuador,2022-11-05,0.0,ECU
8539,Ecuador,2022-11-06,0.0,ECU
8540,Ecuador,2022-11-07,0.0,ECU
8541,Ecuador,2022-11-08,68.0,ECU
8542,Ecuador,2022-11-09,0.0,ECU
8543,Ecuador,2022-11-10,0.0,ECU
8544,Ecuador,2022-11-11,0.0,ECU
8545,Ecuador,2022-11-12,0.0,ECU
8546,Ecuador,2022-11-13,0.0,ECU
8547,Ecuador,2022-11-14,0.0,ECU
8548,Ecuador,2022-11-15,0.0,ECU
8549,Ecuador,2022-11-16,0.0,ECU
8550,Ecuador,2022-11-17,35.0,ECU
8551,Ecuador,2022-11-18,0.0,ECU
8552,Ecuador,2022-11-19,0.0,ECU
8553,Ecuador,2022-11-20,0.0,ECU
8554,Ecuador,2022-11-21,0.0,ECU
8555,Ecuador,2022-11-22,0.0,ECU
8556,Ecuador,2022-11-23,0.0,ECU
8557,Ecuador,2022-11-24,0.0,ECU
8558,Ecuador,2022-11-25,0.0,ECU
8559,Ecuador,2022-11-26,0.0,ECU
8560,Ecuador,2022-11-27,0.0,ECU
8561,Ecuador,2022-11-28,0.0,ECU
8562,Ecuador,2022-11-29,0.0,ECU
8563,Ecuador,2022-11-30,0.0,ECU
8564,Ecuador,2022-12-01,0.0,ECU
8565,Ecuador,2022-12-02,0.0,ECU
8566,Ecuador,2022-12-03,0.0,ECU
8567,Ecuador,2022-12-04,0.0,ECU
8568,Ecuador,2022-12-05,0.0,ECU
8569,Ecuador,2022-12-06,0.0,ECU
8570,Ecuador,2022-12-07,0.0,ECU
8571,Ecuador,2022-12-08,0.0,ECU
8572,Ecuador,2022-12-09,0.0,ECU
8573,Ecuador,2022-12-10,0.0,ECU
8574,Ecuador,2022-12-11,0.0,ECU
8575,Ecuador,2022-12-12,0.0,ECU
8576,Ecuador,2022-12-13,0.0,ECU
8577,Ecuador,2022-12-14,0.0,ECU
8578,Ecuador,2022-12-15,0.0,ECU
8579,Ecuador,2022-12-16,0.0,ECU
8580,Ecuador,2022-12-17,0.0,ECU
8581,Ecuador,2022-12-18,0.0,ECU
8582,Ecuador,2022-12-19,0.0,ECU
8583,Ecuador,2022-12-20,0.0,ECU
8584,Ecuador,2022-12-21,0.0,ECU
8585,Ecuador,2022-12-22,0.0,ECU
8586,Ecuador,2022-12-23,0.0,ECU
8587,Ecuador,2022-12-24,0.0,ECU
8588,Ecuador,2022-12-25,0.0,ECU
8589,Ecuador,2022-12-26,0.0,ECU
8590,Ecuador,2022-12-27,0.0,ECU
8591,Ecuador,2022-12-28,0.0,ECU
8592,Ecuador,2022-12-29,0.0,ECU
8593,Ecuador,2022-12-30,0.0,ECU
8594,Ecuador,2022-12-31,95.0,ECU
8595,Ecuador,2023-01-01,0.0,ECU
8596,Ecuador,2023-01-02,0.0,ECU
8597,Ecuador,2023-01-03,0.0,ECU
8598,Ecuador,2023-01-04,0.0,ECU
8599,Ecuador,2023-01-05,0.0,ECU
8600,Ecuador,2023-01-06,0.0,ECU
8601,Ecuador,2023-01-07,0.0,ECU
8602,Ecuador,2023-01-08,0.0,ECU
8603,Ecuador,2023-01-09,0.0,ECU
8604,Ecuador,2023-01-10,19.0,ECU
8605,Ecuador,2023-01-11,0.0,ECU
8606,Ecuador,2023-01-12,0.0,ECU
8607,Ecuador,2023-01-13,0.0,ECU
8608,Ecuador,2023-01-14,0.0,ECU
8609,Ecuador,2023-01-15,0.0,ECU
8610,Ecuador,2023-01-16,0.0,ECU
8611,Ecuador,2023-01-17,0.0,ECU
8612,Ecuador,2023-01-18,0.0,ECU
8613,Ecuador,2023-01-19,0.0,ECU
8614,Ecuador,2023-01-20,0.0,ECU
8615,Ecuador,2023-01-21,0.0,ECU
8616,Ecuador,2023-01-22,0.0,ECU
8617,Ecuador,2023-01-23,0.0,ECU
8618,Ecuador,2023-01-24,0.0,ECU
8619,Ecuador,2023-01-25,0.0,ECU
8620,Ecuador,2023-01-26,18.0,ECU
8621,Ecuador,2023-01-27,0.0,ECU
8622,Ecuador,2023-01-28,0.0,ECU
8623,Ecuador,2023-01-29,0.0,ECU
8624,Ecuador,2023-01-30,0.0,ECU
8625,Ecuador,2023-01-31,5.0,ECU
8626,Ecuador,2023-02-01,0.0,ECU
8627,Ecuador,2023-02-02,0.0,ECU
8628,Ecuador,2023-02-03,0.0,ECU
8629,Ecuador,2023-02-04,0.0,ECU
8630,Ecuador,2023-02-05,0.0,ECU
8631,Ecuador,2023-02-06,0.0,ECU
8632,Ecuador,2023-02-07,0.0,ECU
8633,Ecuador,2023-02-08,14.0,ECU
8634,Ecuador,2023-02-09,0.0,ECU
8635,Ecuador,2023-02-10,0.0,ECU
8636,Ecuador,2023-02-11,0.0,ECU
8637,Ecuador,2023-02-12,0.0,ECU
8638,Ecuador,2023-02-13,0.0,ECU
8639,Ecuador,2023-02-14,0.0,ECU
8640,Ecuador,2023-02-15,5.0,ECU
8641,Ecuador,2023-02-16,0.0,ECU
8642,Ecuador,2023-02-17,0.0,ECU
8643,Ecuador,2023-02-18,0.0,ECU
8644,Ecuador,2023-02-19,0.0,ECU
8645,Ecuador,2023-02-20,0.0,ECU
8646,Ecuador,2023-02-21,0.0,ECU
8647,Ecuador,2023-02-22,0.0,ECU
8648,Ecuador,2023-02-23,8.0,ECU
8649,Ecuador,2023-02-24,0.0,ECU
8650,Ecuador,2023-02-25,0.0,ECU
8651,Ecuador,2023-02-26,0.0,ECU
8652,Ecuador,2023-02-27,0.0,ECU
8653,Ecuador,2023-02-28,2.0,ECU
8654,Ecuador,2023-03-01,0.0,ECU
8655,Ecuador,2023-03-02,0.0,ECU
8656,Ecuador,2023-03-03,0.0,ECU
8657,Ecuador,2023-03-04,0.0,ECU
8658,Ecuador,2023-03-05,0.0,ECU
8659,Ecuador,2023-03-06,0.0,ECU
8660,Ecuador,2023-03-07,4.0,ECU
8661,Ecuador,2023-03-08,0.0,ECU
8662,Ecuador,2023-03-09,0.0,ECU
8663,Ecuador,2023-03-10,0.0,ECU
8664,Ecuador,2023-03-11,0.0,ECU
8665,Ecuador,2023-03-12,0.0,ECU
8666,Ecuador,2023-03-13,0.0,ECU
8667,Ecuador,2023-03-14,8.0,ECU
8668,Egypt,2022-09-27,1.0,EGY
8669,Egypt,2022-09-28,0.0,EGY
8670,Egypt,2022-09-29,0.0,EGY
8671,Egypt,2022-09-30,0.0,EGY
8672,Egypt,2022-10-01,0.0,EGY
8673,Egypt,2022-10-02,0.0,EGY
8674,Egypt,2022-10-03,0.0,EGY
8675,Egypt,2022-10-04,0.0,EGY
8676,Egypt,2022-10-05,0.0,EGY
8677,Egypt,2022-10-06,0.0,EGY
8678,Egypt,2022-10-07,0.0,EGY
8679,Egypt,2022-10-08,0.0,EGY
8680,Egypt,2022-10-09,0.0,EGY
8681,Egypt,2022-10-10,0.0,EGY
8682,Egypt,2022-10-11,0.0,EGY
8683,Egypt,2022-10-12,0.0,EGY
8684,Egypt,2022-10-13,0.0,EGY
8685,Egypt,2022-10-14,0.0,EGY
8686,Egypt,2022-10-15,0.0,EGY
8687,Egypt,2022-10-16,0.0,EGY
8688,Egypt,2022-10-17,0.0,EGY
8689,Egypt,2022-10-18,0.0,EGY
8690,Egypt,2022-10-19,0.0,EGY
8691,Egypt,2022-10-20,0.0,EGY
8692,Egypt,2022-10-21,0.0,EGY
8693,Egypt,2022-10-22,0.0,EGY
8694,Egypt,2022-10-23,0.0,EGY
8695,Egypt,2022-10-24,0.0,EGY
8696,Egypt,2022-10-25,0.0,EGY
8697,Egypt,2022-10-26,0.0,EGY
8698,Egypt,2022-10-27,0.0,EGY
8699,Egypt,2022-10-28,0.0,EGY
8700,Egypt,2022-10-29,0.0,EGY
8701,Egypt,2022-10-30,0.0,EGY
8702,Egypt,2022-10-31,0.0,EGY
8703,Egypt,2022-11-01,0.0,EGY
8704,Egypt,2022-11-02,0.0,EGY
8705,Egypt,2022-11-03,0.0,EGY
8706,Egypt,2022-11-04,0.0,EGY
8707,Egypt,2022-11-05,0.0,EGY
8708,Egypt,2022-11-06,0.0,EGY
8709,Egypt,2022-11-07,0.0,EGY
8710,Egypt,2022-11-08,0.0,EGY
8711,Egypt,2022-11-09,0.0,EGY
8712,Egypt,2022-11-10,0.0,EGY
8713,Egypt,2022-11-11,0.0,EGY
8714,Egypt,2022-11-12,0.0,EGY
8715,Egypt,2022-11-13,0.0,EGY
8716,Egypt,2022-11-14,0.0,EGY
8717,Egypt,2022-11-15,0.0,EGY
8718,Egypt,2022-11-16,0.0,EGY
8719,Egypt,2022-11-17,0.0,EGY
8720,Egypt,2022-11-18,0.0,EGY
8721,Egypt,2022-11-19,0.0,EGY
8722,Egypt,2022-11-20,0.0,EGY
8723,Egypt,2022-11-21,0.0,EGY
8724,Egypt,2022-11-22,0.0,EGY
8725,Egypt,2022-11-23,0.0,EGY
8726,Egypt,2022-11-24,0.0,EGY
8727,Egypt,2022-11-25,0.0,EGY
8728,Egypt,2022-11-26,0.0,EGY
8729,Egypt,2022-11-27,0.0,EGY
8730,Egypt,2022-11-28,0.0,EGY
8731,Egypt,2022-11-29,0.0,EGY
8732,Egypt,2022-11-30,0.0,EGY
8733,Egypt,2022-12-01,0.0,EGY
8734,Egypt,2022-12-02,0.0,EGY
8735,Egypt,2022-12-03,0.0,EGY
8736,Egypt,2022-12-04,0.0,EGY
8737,Egypt,2022-12-05,0.0,EGY
8738,Egypt,2022-12-06,0.0,EGY
8739,Egypt,2022-12-07,0.0,EGY
8740,Egypt,2022-12-08,0.0,EGY
8741,Egypt,2022-12-09,1.0,EGY
8742,Egypt,2022-12-10,0.0,EGY
8743,Egypt,2022-12-11,0.0,EGY
8744,Egypt,2022-12-12,1.0,EGY
8745,El Salvador,2022-09-01,1.0,SLV
8746,El Salvador,2022-09-02,0.0,SLV
8747,El Salvador,2022-09-03,0.0,SLV
8748,El Salvador,2022-09-04,0.0,SLV
8749,El Salvador,2022-09-05,0.0,SLV
8750,El Salvador,2022-09-06,0.0,SLV
8751,El Salvador,2022-09-07,0.0,SLV
8752,El Salvador,2022-09-08,0.0,SLV
8753,El Salvador,2022-09-09,0.0,SLV
8754,El Salvador,2022-09-10,0.0,SLV
8755,El Salvador,2022-09-11,0.0,SLV
8756,El Salvador,2022-09-12,0.0,SLV
8757,El Salvador,2022-09-13,1.0,SLV
8758,El Salvador,2022-09-14,0.0,SLV
8759,El Salvador,2022-09-15,0.0,SLV
8760,El Salvador,2022-09-16,0.0,SLV
8761,El Salvador,2022-09-17,0.0,SLV
8762,El Salvador,2022-09-18,0.0,SLV
8763,El Salvador,2022-09-19,0.0,SLV
8764,El Salvador,2022-09-20,0.0,SLV
8765,El Salvador,2022-09-21,2.0,SLV
8766,El Salvador,2022-09-22,0.0,SLV
8767,El Salvador,2022-09-23,0.0,SLV
8768,El Salvador,2022-09-24,0.0,SLV
8769,El Salvador,2022-09-25,0.0,SLV
8770,El Salvador,2022-09-26,0.0,SLV
8771,El Salvador,2022-09-27,1.0,SLV
8772,El Salvador,2022-09-28,0.0,SLV
8773,El Salvador,2022-09-29,0.0,SLV
8774,El Salvador,2022-09-30,0.0,SLV
8775,El Salvador,2022-10-01,2.0,SLV
8776,El Salvador,2022-10-02,0.0,SLV
8777,El Salvador,2022-10-03,2.0,SLV
8778,El Salvador,2022-10-04,0.0,SLV
8779,El Salvador,2022-10-05,0.0,SLV
8780,El Salvador,2022-10-06,0.0,SLV
8781,El Salvador,2022-10-07,0.0,SLV
8782,El Salvador,2022-10-08,0.0,SLV
8783,El Salvador,2022-10-09,0.0,SLV
8784,El Salvador,2022-10-10,0.0,SLV
8785,El Salvador,2022-10-11,1.0,SLV
8786,El Salvador,2022-10-12,0.0,SLV
8787,El Salvador,2022-10-13,0.0,SLV
8788,El Salvador,2022-10-14,0.0,SLV
8789,El Salvador,2022-10-15,0.0,SLV
8790,El Salvador,2022-10-16,0.0,SLV
8791,El Salvador,2022-10-17,0.0,SLV
8792,El Salvador,2022-10-18,1.0,SLV
8793,El Salvador,2022-10-19,0.0,SLV
8794,El Salvador,2022-10-20,0.0,SLV
8795,El Salvador,2022-10-21,0.0,SLV
8796,El Salvador,2022-10-22,0.0,SLV
8797,El Salvador,2022-10-23,0.0,SLV
8798,El Salvador,2022-10-24,0.0,SLV
8799,El Salvador,2022-10-25,0.0,SLV
8800,El Salvador,2022-10-26,2.0,SLV
8801,El Salvador,2022-10-27,0.0,SLV
8802,El Salvador,2022-10-28,0.0,SLV
8803,El Salvador,2022-10-29,0.0,SLV
8804,El Salvador,2022-10-30,0.0,SLV
8805,El Salvador,2022-10-31,0.0,SLV
8806,El Salvador,2022-11-01,2.0,SLV
8807,El Salvador,2022-11-02,0.0,SLV
8808,El Salvador,2022-11-03,0.0,SLV
8809,El Salvador,2022-11-04,0.0,SLV
8810,El Salvador,2022-11-05,2.0,SLV
8811,El Salvador,2022-11-06,0.0,SLV
8812,El Salvador,2022-11-07,0.0,SLV
8813,El Salvador,2022-11-08,0.0,SLV
8814,El Salvador,2022-11-09,0.0,SLV
8815,El Salvador,2022-11-10,0.0,SLV
8816,El Salvador,2022-11-11,0.0,SLV
8817,El Salvador,2022-11-12,0.0,SLV
8818,El Salvador,2022-11-13,0.0,SLV
8819,El Salvador,2022-11-14,0.0,SLV
8820,El Salvador,2022-11-15,0.0,SLV
8821,El Salvador,2022-11-16,0.0,SLV
8822,El Salvador,2022-11-17,2.0,SLV
8823,El Salvador,2022-11-18,0.0,SLV
8824,El Salvador,2022-11-19,0.0,SLV
8825,El Salvador,2022-11-20,2.0,SLV
8826,El Salvador,2022-11-21,0.0,SLV
8827,El Salvador,2022-11-22,0.0,SLV
8828,El Salvador,2022-11-23,0.0,SLV
8829,El Salvador,2022-11-24,0.0,SLV
8830,El Salvador,2022-11-25,0.0,SLV
8831,El Salvador,2022-11-26,0.0,SLV
8832,El Salvador,2022-11-27,0.0,SLV
8833,El Salvador,2022-11-28,0.0,SLV
8834,El Salvador,2022-11-29,0.0,SLV
8835,El Salvador,2022-11-30,0.0,SLV
8836,El Salvador,2022-12-01,0.0,SLV
8837,El Salvador,2022-12-02,0.0,SLV
8838,El Salvador,2022-12-03,0.0,SLV
8839,El Salvador,2022-12-04,0.0,SLV
8840,El Salvador,2022-12-05,0.0,SLV
8841,El Salvador,2022-12-06,0.0,SLV
8842,El Salvador,2022-12-07,3.0,SLV
8843,El Salvador,2022-12-08,0.0,SLV
8844,El Salvador,2022-12-09,0.0,SLV
8845,El Salvador,2022-12-10,6.0,SLV
8846,El Salvador,2022-12-11,0.0,SLV
8847,El Salvador,2022-12-12,0.0,SLV
8848,El Salvador,2022-12-13,0.0,SLV
8849,El Salvador,2022-12-14,10.0,SLV
8850,El Salvador,2022-12-15,0.0,SLV
8851,El Salvador,2022-12-16,0.0,SLV
8852,El Salvador,2022-12-17,0.0,SLV
8853,El Salvador,2022-12-18,0.0,SLV
8854,El Salvador,2022-12-19,0.0,SLV
8855,El Salvador,2022-12-20,0.0,SLV
8856,El Salvador,2022-12-21,0.0,SLV
8857,El Salvador,2022-12-22,12.0,SLV
8858,El Salvador,2022-12-23,0.0,SLV
8859,El Salvador,2022-12-24,0.0,SLV
8860,El Salvador,2022-12-25,0.0,SLV
8861,El Salvador,2022-12-26,0.0,SLV
8862,El Salvador,2022-12-27,17.0,SLV
8863,El Salvador,2022-12-28,0.0,SLV
8864,El Salvador,2022-12-29,0.0,SLV
8865,El Salvador,2022-12-30,0.0,SLV
8866,El Salvador,2022-12-31,0.0,SLV
8867,El Salvador,2023-01-01,0.0,SLV
8868,El Salvador,2023-01-02,0.0,SLV
8869,El Salvador,2023-01-03,0.0,SLV
8870,El Salvador,2023-01-04,0.0,SLV
8871,El Salvador,2023-01-05,0.0,SLV
8872,El Salvador,2023-01-06,0.0,SLV
8873,El Salvador,2023-01-07,0.0,SLV
8874,El Salvador,2023-01-08,0.0,SLV
8875,El Salvador,2023-01-09,0.0,SLV
8876,El Salvador,2023-01-10,0.0,SLV
8877,El Salvador,2023-01-11,0.0,SLV
8878,El Salvador,2023-01-12,0.0,SLV
8879,El Salvador,2023-01-13,0.0,SLV
8880,El Salvador,2023-01-14,0.0,SLV
8881,El Salvador,2023-01-15,0.0,SLV
8882,El Salvador,2023-01-16,0.0,SLV
8883,El Salvador,2023-01-17,0.0,SLV
8884,El Salvador,2023-01-18,0.0,SLV
8885,El Salvador,2023-01-19,0.0,SLV
8886,El Salvador,2023-01-20,0.0,SLV
8887,El Salvador,2023-01-21,0.0,SLV
8888,El Salvador,2023-01-22,0.0,SLV
8889,El Salvador,2023-01-23,0.0,SLV
8890,El Salvador,2023-01-24,0.0,SLV
8891,El Salvador,2023-01-25,0.0,SLV
8892,El Salvador,2023-01-26,19.0,SLV
8893,El Salvador,2023-01-27,0.0,SLV
8894,El Salvador,2023-01-28,0.0,SLV
8895,El Salvador,2023-01-29,0.0,SLV
8896,El Salvador,2023-01-30,0.0,SLV
8897,El Salvador,2023-01-31,0.0,SLV
8898,El Salvador,2023-02-01,0.0,SLV
8899,El Salvador,2023-02-02,0.0,SLV
8900,El Salvador,2023-02-03,0.0,SLV
8901,El Salvador,2023-02-04,0.0,SLV
8902,El Salvador,2023-02-05,0.0,SLV
8903,El Salvador,2023-02-06,0.0,SLV
8904,El Salvador,2023-02-07,0.0,SLV
8905,El Salvador,2023-02-08,0.0,SLV
8906,El Salvador,2023-02-09,0.0,SLV
8907,El Salvador,2023-02-10,0.0,SLV
8908,El Salvador,2023-02-11,0.0,SLV
8909,El Salvador,2023-02-12,0.0,SLV
8910,El Salvador,2023-02-13,0.0,SLV
8911,El Salvador,2023-02-14,0.0,SLV
8912,El Salvador,2023-02-15,0.0,SLV
8913,El Salvador,2023-02-16,0.0,SLV
8914,El Salvador,2023-02-17,0.0,SLV
8915,El Salvador,2023-02-18,0.0,SLV
8916,El Salvador,2023-02-19,0.0,SLV
8917,El Salvador,2023-02-20,0.0,SLV
8918,El Salvador,2023-02-21,0.0,SLV
8919,El Salvador,2023-02-22,0.0,SLV
8920,El Salvador,2023-02-23,0.0,SLV
8921,El Salvador,2023-02-24,8.0,SLV
8922,El Salvador,2023-02-25,0.0,SLV
8923,El Salvador,2023-02-26,0.0,SLV
8924,El Salvador,2023-02-27,0.0,SLV
8925,El Salvador,2023-02-28,0.0,SLV
8926,El Salvador,2023-03-01,2.0,SLV
8927,El Salvador,2023-03-02,0.0,SLV
8928,El Salvador,2023-03-03,0.0,SLV
8929,El Salvador,2023-03-04,0.0,SLV
8930,El Salvador,2023-03-05,0.0,SLV
8931,El Salvador,2023-03-06,0.0,SLV
8932,El Salvador,2023-03-07,0.0,SLV
8933,El Salvador,2023-03-08,0.0,SLV
8934,El Salvador,2023-03-09,0.0,SLV
8935,El Salvador,2023-03-10,0.0,SLV
8936,El Salvador,2023-03-11,0.0,SLV
8937,El Salvador,2023-03-12,0.0,SLV
8938,El Salvador,2023-03-13,0.0,SLV
8939,El Salvador,2023-03-14,0.0,SLV
8940,Estonia,2022-06-28,1.0,EST
8941,Estonia,2022-06-29,0.0,EST
8942,Estonia,2022-06-30,0.0,EST
8943,Estonia,2022-07-01,0.0,EST
8944,Estonia,2022-07-02,0.0,EST
8945,Estonia,2022-07-03,0.0,EST
8946,Estonia,2022-07-04,0.0,EST
8947,Estonia,2022-07-05,1.0,EST
8948,Estonia,2022-07-06,0.0,EST
8949,Estonia,2022-07-07,0.0,EST
8950,Estonia,2022-07-08,0.0,EST
8951,Estonia,2022-07-09,0.0,EST
8952,Estonia,2022-07-10,0.0,EST
8953,Estonia,2022-07-11,0.0,EST
8954,Estonia,2022-07-12,0.0,EST
8955,Estonia,2022-07-13,0.0,EST
8956,Estonia,2022-07-14,0.0,EST
8957,Estonia,2022-07-15,0.0,EST
8958,Estonia,2022-07-16,0.0,EST
8959,Estonia,2022-07-17,0.0,EST
8960,Estonia,2022-07-18,0.0,EST
8961,Estonia,2022-07-19,2.0,EST
8962,Estonia,2022-07-20,0.0,EST
8963,Estonia,2022-07-21,0.0,EST
8964,Estonia,2022-07-22,0.0,EST
8965,Estonia,2022-07-23,0.0,EST
8966,Estonia,2022-07-24,0.0,EST
8967,Estonia,2022-07-25,0.0,EST
8968,Estonia,2022-07-26,0.0,EST
8969,Estonia,2022-07-27,0.0,EST
8970,Estonia,2022-07-28,1.0,EST
8971,Estonia,2022-07-29,0.0,EST
8972,Estonia,2022-07-30,0.0,EST
8973,Estonia,2022-07-31,0.0,EST
8974,Estonia,2022-08-01,1.0,EST
8975,Estonia,2022-08-02,2.0,EST
8976,Estonia,2022-08-03,0.0,EST
8977,Estonia,2022-08-04,0.0,EST
8978,Estonia,2022-08-05,1.0,EST
8979,Estonia,2022-08-06,0.0,EST
8980,Estonia,2022-08-07,0.0,EST
8981,Estonia,2022-08-08,0.0,EST
8982,Estonia,2022-08-09,0.0,EST
8983,Estonia,2022-08-10,0.0,EST
8984,Estonia,2022-08-11,0.0,EST
8985,Estonia,2022-08-12,0.0,EST
8986,Estonia,2022-08-13,0.0,EST
8987,Estonia,2022-08-14,0.0,EST
8988,Estonia,2022-08-15,0.0,EST
8989,Estonia,2022-08-16,0.0,EST
8990,Estonia,2022-08-17,0.0,EST
8991,Estonia,2022-08-18,0.0,EST
8992,Estonia,2022-08-19,0.0,EST
8993,Estonia,2022-08-20,0.0,EST
8994,Estonia,2022-08-21,0.0,EST
8995,Estonia,2022-08-22,0.0,EST
8996,Estonia,2022-08-23,1.0,EST
8997,Estonia,2022-08-24,0.0,EST
8998,Estonia,2022-08-25,0.0,EST
8999,Estonia,2022-08-26,0.0,EST
9000,Estonia,2022-08-27,0.0,EST
9001,Estonia,2022-08-28,0.0,EST
9002,Estonia,2022-08-29,0.0,EST
9003,Estonia,2022-08-30,0.0,EST
9004,Estonia,2022-08-31,0.0,EST
9005,Estonia,2022-09-01,0.0,EST
9006,Estonia,2022-09-02,0.0,EST
9007,Estonia,2022-09-03,0.0,EST
9008,Estonia,2022-09-04,0.0,EST
9009,Estonia,2022-09-05,0.0,EST
9010,Estonia,2022-09-06,0.0,EST
9011,Estonia,2022-09-07,0.0,EST
9012,Estonia,2022-09-08,0.0,EST
9013,Estonia,2022-09-09,0.0,EST
9014,Estonia,2022-09-10,0.0,EST
9015,Estonia,2022-09-11,0.0,EST
9016,Estonia,2022-09-12,0.0,EST
9017,Estonia,2022-09-13,1.0,EST
9018,Estonia,2022-09-14,0.0,EST
9019,Estonia,2022-09-15,0.0,EST
9020,Estonia,2022-09-16,0.0,EST
9021,Estonia,2022-09-17,0.0,EST
9022,Estonia,2022-09-18,0.0,EST
9023,Estonia,2022-09-19,0.0,EST
9024,Estonia,2022-09-20,0.0,EST
9025,Estonia,2022-09-21,0.0,EST
9026,Estonia,2022-09-22,0.0,EST
9027,Estonia,2022-09-23,0.0,EST
9028,Estonia,2022-09-24,0.0,EST
9029,Estonia,2022-09-25,0.0,EST
9030,Estonia,2022-09-26,0.0,EST
9031,Estonia,2022-09-27,0.0,EST
9032,Estonia,2022-09-28,0.0,EST
9033,Estonia,2022-09-29,0.0,EST
9034,Estonia,2022-09-30,0.0,EST
9035,Estonia,2022-10-01,0.0,EST
9036,Estonia,2022-10-02,0.0,EST
9037,Estonia,2022-10-03,0.0,EST
9038,Estonia,2022-10-04,0.0,EST
9039,Estonia,2022-10-05,0.0,EST
9040,Estonia,2022-10-06,0.0,EST
9041,Estonia,2022-10-07,0.0,EST
9042,Estonia,2022-10-08,0.0,EST
9043,Estonia,2022-10-09,0.0,EST
9044,Estonia,2022-10-10,0.0,EST
9045,Estonia,2022-10-11,0.0,EST
9046,Estonia,2022-10-12,0.0,EST
9047,Estonia,2022-10-13,0.0,EST
9048,Estonia,2022-10-14,0.0,EST
9049,Estonia,2022-10-15,0.0,EST
9050,Estonia,2022-10-16,0.0,EST
9051,Estonia,2022-10-17,0.0,EST
9052,Estonia,2022-10-18,0.0,EST
9053,Estonia,2022-10-19,0.0,EST
9054,Estonia,2022-10-20,0.0,EST
9055,Estonia,2022-10-21,0.0,EST
9056,Estonia,2022-10-22,0.0,EST
9057,Estonia,2022-10-23,0.0,EST
9058,Estonia,2022-10-24,0.0,EST
9059,Estonia,2022-10-25,0.0,EST
9060,Estonia,2022-10-26,0.0,EST
9061,Estonia,2022-10-27,0.0,EST
9062,Estonia,2022-10-28,0.0,EST
9063,Estonia,2022-10-29,0.0,EST
9064,Estonia,2022-10-30,0.0,EST
9065,Estonia,2022-10-31,0.0,EST
9066,Estonia,2022-11-01,0.0,EST
9067,Estonia,2022-11-02,0.0,EST
9068,Estonia,2022-11-03,0.0,EST
9069,Estonia,2022-11-04,0.0,EST
9070,Estonia,2022-11-05,0.0,EST
9071,Estonia,2022-11-06,0.0,EST
9072,Estonia,2022-11-07,0.0,EST
9073,Estonia,2022-11-08,0.0,EST
9074,Estonia,2022-11-09,0.0,EST
9075,Estonia,2022-11-10,0.0,EST
9076,Estonia,2022-11-11,0.0,EST
9077,Estonia,2022-11-12,0.0,EST
9078,Estonia,2022-11-13,0.0,EST
9079,Estonia,2022-11-14,0.0,EST
9080,Estonia,2022-11-15,0.0,EST
9081,Estonia,2022-11-16,0.0,EST
9082,Estonia,2022-11-17,0.0,EST
9083,Estonia,2022-11-18,0.0,EST
9084,Estonia,2022-11-19,0.0,EST
9085,Estonia,2022-11-20,0.0,EST
9086,Estonia,2022-11-21,0.0,EST
9087,Estonia,2022-11-22,0.0,EST
9088,Estonia,2022-11-23,0.0,EST
9089,Estonia,2022-11-24,0.0,EST
9090,Estonia,2022-11-25,0.0,EST
9091,Estonia,2022-11-26,0.0,EST
9092,Estonia,2022-11-27,0.0,EST
9093,Estonia,2022-11-28,0.0,EST
9094,Estonia,2022-11-29,0.0,EST
9095,Estonia,2022-11-30,0.0,EST
9096,Estonia,2022-12-01,0.0,EST
9097,Estonia,2022-12-02,0.0,EST
9098,Estonia,2022-12-03,0.0,EST
9099,Estonia,2022-12-04,0.0,EST
9100,Estonia,2022-12-05,0.0,EST
9101,Estonia,2022-12-06,0.0,EST
9102,Estonia,2022-12-07,0.0,EST
9103,Estonia,2022-12-08,0.0,EST
9104,Estonia,2022-12-09,0.0,EST
9105,Estonia,2022-12-10,0.0,EST
9106,Estonia,2022-12-11,0.0,EST
9107,Estonia,2022-12-12,0.0,EST
9108,Estonia,2022-12-13,0.0,EST
9109,Estonia,2022-12-14,0.0,EST
